#
#
#
#
#
#
#
#
#
#
#
#
#
33.66923$95.86838$337.67026$610.1648@0.2749597
264.58646$17.238106$551.5851$579.2933@0.7455685
#
296.38873$16.094381$609.94305$597.6231@0.35259408
#
#
#
306.6697$24.970871$618.5965$706.55664@0.369666
322.41953$37.522476$641.06903$558.2901@0.45427713
#
422.43518$89.973145$677.9874$809.51794@0.27645788
#
396.07745$17.63257$718.98425$741.10144@0.33688292
399.4265$7.7358246$735.1175$746.3363@0.5918973
408.09653$38.653015$754.50195$718.5585@0.45491028
414.45163$7.359273$764.5102$754.5935@0.37996575
415.84183$22.547462$771.53094$734.9431@0.43011793
#
#
#
418.21362$49.24482$765.60474$717.2181@0.2544148
420.8546$40.20538$767.4498$731.8647@0.4490912
404.26553$22.553623$766.4794$863.90906@0.4887624
399.2692$51.007225$764.7768$840.3071@0.501548
393.4071$76.02762$764.1479$823.17444@0.53082407
393.18817$84.98656$749.3014$809.6022@0.6708864
393.82837$114.34466$747.622$785.62177@0.5663202
376.09476$79.750946$756.63196$819.10504@0.59678316
385.73532$76.97541$744.3117$820.6867@0.6726612
377.9391$99.01375$736.82086$810.3205@0.4766918
370.348$106.33075$744.4535$801.1086@0.33474198
364.15588$102.480644$755.2289$802.4905@0.44374838
375.63364$104.3192$750.6473$812.9566@0.55093664
374.46933$106.426094$743.2684$813.38446@0.5500002
370.5554$112.58535$750.99347$807.6646@0.47031727
375.53156$43.84295$740.2478$711.5153@0.47656652
373.93515$49.078888$741.79175$706.25494@0.484924
380.5338$50.60929$740.8611$708.7566@0.42586613
382.60675$105.34077$750.8193$808.8493@0.37159154
384.50366$48.89244$747.4134$709.09937@0.39504328
372.11908$45.389435$747.54834$708.71814@0.27216822
379.182$77.70547$759.4114$827.94763@0.53697664
371.8018$87.92495$766.4318$815.8713@0.47150478
387.80716$45.82888$752.44885$714.0526@0.4853534
379.16272$86.18765$751.74493$817.0488@0.4371175
376.6725$94.38971$758.5305$810.3227@0.43187818
367.96405$95.919624$761.1616$806.0205@0.5855489
370.6506$72.16133$752.01294$827.46045@0.556232
373.0948$80.19019$758.5422$822.534@0.5960085
378.06104$67.50333$755.4931$833.47345@0.5641217
369.99893$67.736046$765.6991$830.0068@0.4865662
383.11792$70.20878$749.4636$826.1535@0.578237
385.52618$34.66235$754.9142$721.392@0.72681457
383.18704$-20.920599$755.5519$901.2021@0.7692759
3.8592154e+02$-8.2491362e-01$7.4647040e+02$8.8367871e+02@0.6283026
412.5222$-13.977849$719.7722$886.9611@0.35075578
411.2731$61.591717$723.0682$830.6087@0.38654402
413.77884$-12.337183$735.3174$897.01733@0.8993355
417.35016$-23.719881$719.616$906.8711@0.9341156
429.27344$-77.421555$728.7642$973.5073@0.9412314
430.6886$-124.35142$744.3811$1014.9767@0.95272857
425.09497$-37.228462$752.4939$921.29443@0.84280705
416.3146$-37.845295$772.0301$920.8895@0.7075974
425.29303$-36.83946$764.2998$933.6606@0.57202
445.3554$-21.60415$779.1559$915.2591@0.6529473
4.4983926e+02$-3.1603888e-01$7.7528729e+02$9.0390009e+02@0.7794661
448.73816$25.166891$776.94867$868.80756@0.75418705
449.27957$40.340862$776.8025$871.6251@0.88231367
436.03247$-68.45099$751.84814$1114.27@0.7976228
448.11365$44.65379$783.9095$1008.09515@0.53573257
438.8122$74.63677$751.3545$998.5144@0.7882376
#
418.45682$179.29834$764.6896$908.87604@0.5411089
399.5877$226.39682$775.79425$881.92633@0.3118174
391.0936$224.38977$782.0799$870.87494@0.38916853
#
298.4398$143.43576$836.2091$1089.3408@0.32966557
324.8103$148.55351$819.1884$1101.499@0.60222405
#
290.7558$237.57097$829.9039$1142.8281@0.28409034
344.40198$405.38663$769.2442$1008.59045@0.36650577
342.67014$399.69342$776.6956$1008.40045@0.7379155
336.98508$353.5471$793.6503$1063.3373@0.9050971
308.78592$384.41464$783.0987$1056.5247@0.8703776
310.52386$437.42554$764.97894$1050.749@0.47492868
272.714$458.4498$728.88153$1020.5633@0.5333334
266.70334$478.42416$738.67065$1074.9017@0.6695268
254.87643$519.92303$739.6475$1091.1157@0.9037735
201.45007$533.89984$721.80817$1086.6614@0.8262095
144.37328$591.02655$678.3644$1062.2697@0.6881268
96.32738$649.3702$642.68427$1071.2957@0.3775958
20.187132$675.5707$586.7221$1078.9858@0.49769658
10.421805$694.955$576.69867$1085.8951@0.5872887
-2.5244493e-02$7.0593719e+02$4.6775684e+02$1.0929242e+03@0.84265316
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
0.61404306$-10.001708$271.85544$609.1047@0.7659549
14.901717$-1.3759584$296.6223$596.75397@0.7023214
#
58.570942$-1.7346396$403.56647$614.75867@0.8245146
71.95969$-37.2201$468.40097$638.0982@0.95344794
104.00813$-26.427143$486.10153$631.4972@0.9837901
135.39944$-22.850067$501.34232$628.81793@0.966594
169.18529$-2.047495$487.32315$615.03265@0.90585
204.06856$6.1352124$511.99936$593.5649@0.5205137
223.03313$11.8789$506.40033$591.17804@0.81642014
#
258.15244$26.762428$541.3201$584.678@0.3332302
263.6889$13.006563$552.24054$602.70966@0.59222066
269.76404$19.30953$564.48474$597.5924@0.47710136
289.69125$25.162987$592.2742$592.4969@0.31699497
305.83658$4.355733$625.5085$614.0341@0.7572696
346.78226$4.9250383$637.69885$609.1617@0.8188691
3.4223050e+02$-5.7193464e-01$6.6065045e+02$6.2109418e+02@0.9418432
358.38165$-5.1796813$693.5887$619.95575@0.8810537
364.32382$16.793339$698.1818$583.1682@0.7370268
362.5626$10.322287$714.91516$590.6607@0.51758283
367.6736$23.834621$714.98615$559.67236@0.5320875
370.53595$28.796469$714.81036$555.96@0.36341786
374.0346$37.283485$715.83386$537.48126@0.31009483
369.6963$21.052181$711.8352$563.3799@0.5803745
367.69562$28.155743$713.89374$550.38275@0.3908482
362.7774$16.940924$714.91846$557.4685@0.5203602
363.77475$25.611492$712.6557$546.7658@0.4793498
366.87537$24.881744$708.5587$550.7177@0.49016613
363.75067$36.157795$712.693$538.41724@0.34432992
363.68002$34.765938$709.9827$541.7085@0.47716895
360.47156$22.791504$715.0251$555.87555@0.5347946
360.8416$38.385124$721.1854$524.7984@0.31369147
364.8518$35.80653$706.68$538.01654@0.4637851
363.11212$30.353453$709.6358$555.3725@0.5527654
364.60828$24.76758$700.1355$557.9221@0.5079619
362.33453$14.326712$698.69946$567.4743@0.51496387
363.51312$18.279251$699.36743$562.8515@0.60052806
366.59567$15.820163$701.1486$573.6881@0.6552793
3.6710446e+02$6.2088311e-01$7.0130951e+02$5.9373035e+02@0.6596541
367.6718$2.5259078$705.7122$587.5344@0.5782837
367.62537$9.06111$703.60583$574.01404@0.58120656
370.71817$20.20525$698.61316$564.02795@0.51278305
368.84393$26.437845$697.7375$557.64703@0.48390377
368.40686$26.08243$696.0779$555.7168@0.36927712
367.68927$17.515507$696.48444$572.76794@0.4740481
366.80832$15.626752$697.9477$573.9785@0.5855519
366.8488$9.222045$695.6556$577.4731@0.60689753
365.6312$12.322312$698.3741$571.97034@0.61132765
365.28012$21.567528$693.6467$559.3933@0.5666786
363.55478$25.090748$697.49133$574.64197@0.6194987
360.65717$28.578594$699.3762$574.6451@0.56773067
363.59192$30.713757$696.67053$572.447@0.51923376
362.74124$5.3765225$694.8456$604.03235@0.78189975
364.56592$8.144954$696.73126$575.28174@0.79773164
374.19748$18.521446$686.21967$563.46185@0.4706864
371.0567$-13.523038$681.34283$617.41455@0.87991166
373.96008$-30.423578$680.23785$753.9748@0.869578
368.8118$-40.606785$687.3793$752.5699@0.95702606
372.61667$-59.29736$674.59106$765.4773@0.93410724
367.47092$-55.399605$676.7326$764.7092@0.89697343
361.00775$-41.06706$682.5798$745.1672@0.82750875
347.3147$-8.828506$674.1779$731.51074@0.85768324
342.67227$-27.73924$672.3812$750.5497@0.93469304
337.9029$-31.33012$673.48315$760.71173@0.96396023
336.87735$-20.932184$671.9804$744.71436@0.99185973
317.75586$-12.877074$670.70715$748.5774@0.9908768
307.6363$-39.930832$674.17206$792.21545@0.9716877
304.96777$-23.199791$675.5289$768.4003@0.963192
297.41846$-18.847181$674.7447$789.3597@0.90515006
316.45428$18.007439$680.6344$858.9168@0.8481657
318.13736$41.42993$684.92664$841.66296@0.6892125
326.9842$38.15061$681.8924$861.7977@0.544957
358.0244$39.132744$691.88965$1021.0227@0.5433073
333.97708$38.768185$725.21686$892.4264@0.7245969
321.493$7.6709986$764.97974$1053.0491@0.5964283
339.43555$145.23997$731.7088$931.466@0.7827663
308.28763$60.56127$794.4085$1040.9547@0.5202426
342.4297$110.67243$757.8405$1108.5913@0.625763
322.50577$176.36513$771.22394$1082.6869@0.42559552
303.23193$153.4772$779.1193$1115.3206@0.36592016
304.07846$140.59113$773.74225$1116.7941@0.31062105
246.4236$181.45471$746.7233$1091.8851@0.41887146
226.81416$221.6326$751.20734$1032.358@0.30293474
#
#
#
#
#
32.860565$374.22183$756.4981$1068.7789@0.52942026
-2.1306434$385.2327$783.2054$1076.8063@0.2763245
22.628698$517.37946$606.7244$1069.771@0.26420075
38.910946$534.73834$522.24713$1092.5149@0.42384622
-6.042061$638.89996$434.3756$1072.3638@0.5131967
-3.5366528$640.3611$313.0571$1081.133@0.2944928
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
3.806886$2.4775755$277.95392$692.5771@0.2544014
#
#
#
#
8.166028$15.946016$420.75226$581.01447@0.2964325
84.33072$11.690481$507.52505$592.75336@0.44092974
90.214264$3.5384808$513.48096$593.7583@0.8745482
#
206.06909$24.637844$537.1936$582.305@0.40197143
239.26262$25.331236$512.76495$548.8715@0.59132195
248.5365$16.368393$529.4794$570.4552@0.63220257
256.4807$40.049477$547.3054$545.25604@0.2609425
#
278.12335$2.403629$651.77545$581.9804@0.46254534
301.64005$23.56252$634.38794$536.97797@0.3820301
293.26447$24.546478$661.5846$572.2025@0.71063036
306.3717$19.670307$651.83057$583.55115@0.5365696
315.36215$23.917894$629.2399$581.23474@0.5066065
#
#
#
#
382.9318$-3.7065244$727.9909$741.36224@0.43228433
394.89777$15.890432$732.7975$718.1174@0.43420115
396.56027$-4.771394$752.06$731.5186@0.30611542
386.81424$-12.764552$758.7962$742.26624@0.54329705
388.34583$-40.018295$753.3147$771.78656@0.7386372
386.1221$-33.480198$756.6188$761.11694@0.7500614
388.2035$-20.992737$760.52765$750.47003@0.75081116
400.20993$4.171647$743.19763$732.5777@0.6730156
403.54187$-12.539879$732.84424$752.20435@0.6741327
404.95642$-32.165756$738.6356$769.8896@0.7516895
395.1668$-34.779186$744.03674$770.5183@0.8302586
386.36493$-17.425726$751.6223$766.4353@0.8807981
381.75876$-3.8581555$762.9835$748.4501@0.85042006
389.91766$18.0166$757.9547$720.3203@0.694695
387.39682$21.14782$760.45416$715.01276@0.69913864
385.45346$20.350183$758.93585$714.6646@0.6587286
389.1005$5.038669$758.3662$727.02@0.6053723
391.3456$13.18046$751.6792$716.13416@0.67144567
389.39536$5.396693$754.10925$733.4585@0.69740015
386.21518$3.683642$754.7002$734.42456@0.6690677
391.7703$5.5927744$739.66797$725.7804@0.604943
395.03278$0.8724858$733.3591$732.0023@0.62564164
395.0515$-11.388245$739.455$741.88544@0.4766721
391.7408$14.447615$739.00476$714.6856@0.6553196
4.0205603e+02$-4.1549683e-01$7.1665027e+02$7.2237463e+02@0.7169058
408.41888$-14.610707$705.63275$731.8481@0.683013
414.57498$16.227793$702.283$706.6182@0.8704672
412.71463$20.635574$689.9584$718.4993@0.8459798
401.40802$-22.697449$681.8949$764.7703@0.90464944
375.76306$-60.3845$690.56476$798.02875@0.95624214
366.9723$-50.3422$694.16266$807.2389@0.9104385
369.78302$-62.6245$694.1498$810.9743@0.83000505
349.2942$-59.775593$703.1316$817.55334@0.8292085
356.2673$-47.69184$694.00726$808.5243@0.6315765
353.23813$-57.385437$692.4053$814.4185@0.7963845
367.32916$-12.888412$681.6281$785.74255@0.50430197
377.3517$129.16872$683.35095$748.6939@0.29759532
368.81668$94.68034$685.7405$779.69025@0.3379375
377.64294$78.91145$675.0274$820.4962@0.43124756
354.88113$67.962326$699.8709$843.3753@0.3695254
344.38388$123.58398$740.04364$937.93616@0.65841955
294.02032$41.77551$804.6141$1029.1346@0.42521143
#
290.85065$21.307215$807.80975$1044.2122@0.5905677
400.0214$306.67267$726.44$950.59436@0.43171167
362.66556$293.18005$752.0128$952.42505@0.29958907
402.32697$436.89844$710.441$998.0482@0.6096687
#
#
287.52655$295.8428$714.6802$965.33124@0.38980222
272.4957$404.6485$696.4148$1020.8236@0.2558047
242.85025$376.21664$669.076$1045.2458@0.33758724
193.79466$402.82645$629.6232$1022.7058@0.41746825
167.8053$393.77496$601.51843$1012.09784@0.5828972
102.72888$364.23334$692.0677$1073.3334@0.57057923
72.18111$449.39554$534.8696$1027.4656@0.40215978
12.400695$526.0031$457.15356$1058.5027@0.27135265
-9.6477509e-01$5.3973236e+02$4.4532788e+02$1.0819187e+03@0.83199745
16.497$634.1685$392.1166$1081.0051@0.74784297
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
19.060629$315.64926$187.33185$579.04614@0.45749432
#
#
#
12.91987$-14.628824$268.7343$608.9807@0.39149272
#
#
#
17.560904$3.1038814$398.78076$592.85876@0.5655711
27.64543$-24.334766$450.59985$618.42004@0.8672364
86.911835$1.0301971$477.7466$600.58795@0.5583241
66.83191$-1.3285506$500.3678$605.4355@0.7251554
66.39034$-29.883709$512.19305$619.90045@0.8037368
1.1223943e+02$4.4655431e-02$4.8294321e+02$5.8500684e+02@0.744743
1.41156891e+02$1.16198614e-01$4.87270844e+02$5.62381409e+02@0.36847103
201.6669$16.721754$539.6387$564.68353@0.5048512
191.42487$-3.0221908$561.87006$582.97095@0.85936636
202.38344$-3.670085$559.6601$594.023@0.836759
237.02315$18.105333$552.32684$551.60004@0.63826287
242.6158$26.277012$540.2107$539.6961@0.5446829
243.26144$20.792322$580.4308$557.8989@0.5234286
#
282.6303$10.601106$644.015$597.2595@0.42455456
298.0084$19.972872$672.1979$581.8811@0.6346638
308.16916$13.44753$685.2435$594.37555@0.38207114
326.3923$0.7950064$750.3955$569.37836@0.39694518
342.50153$-3.0909202$744.6911$733.21466@0.6275677
344.43057$13.521004$746.1786$559.99994@0.6937904
351.83798$12.096549$746.2395$558.77386@0.66634554
364.29657$17.202387$734.023$554.1631@0.4078468
360.19943$31.862432$731.4851$693.9918@0.40344492
357.2608$27.398657$727.8303$699.5676@0.50818855
350.93924$25.646906$731.4205$699.12@0.48411956
357.58008$26.138712$727.6236$708.42596@0.40347365
355.26178$42.22748$735.91956$691.25214@0.43760675
347.47192$43.552113$743.3783$689.3065@0.41454417
347.99643$27.59299$739.292$701.64307@0.43771696
343.85574$23.839695$749.122$708.5885@0.37895578
349.20102$31.267122$736.98444$696.2665@0.53313977
347.9667$24.356478$727.9413$703.5342@0.51559603
347.2832$28.59813$732.5206$701.656@0.497812
346.83374$23.697205$732.43854$705.1336@0.43634152
344.3441$31.919207$736.67633$691.20636@0.35918778
342.10834$26.647278$734.9883$702.9635@0.4955075
349.2731$29.170658$733.5773$708.21326@0.6128621
347.8143$35.20095$731.4436$705.3788@0.57716674
348.1246$45.538887$731.9922$696.48755@0.59212667
343.7046$40.001328$731.05176$703.4206@0.6344915
348.61023$30.394$732.56$711.044@0.5134866
351.82162$31.270512$731.2035$710.5226@0.5207118
351.29852$31.12042$733.30334$714.0677@0.53139085
352.55304$33.30864$732.96625$710.6329@0.5368383
353.80423$37.062366$731.5277$707.38654@0.55356824
356.427$34.848946$731.2473$706.8116@0.5323355
359.38126$34.98624$733.78186$704.7671@0.5105622
359.1263$30.090511$730.3229$706.99146@0.46857008
357.21686$35.025204$732.59607$701.00183@0.4220512
357.4061$38.19496$732.0318$695.61945@0.37345916
357.8587$38.082806$732.0453$695.4391@0.38404584
356.66946$39.214066$730.5377$692.07324@0.35217756
356.56104$41.37585$731.8239$691.3914@0.35165226
356.4114$43.32333$728.52075$693.1099@0.38023397
356.62332$40.496418$726.0039$698.37744@0.40685073
350.32715$34.404503$735.53687$715.36334@0.38702735
352.59824$35.551315$736.245$714.8878@0.38781884
350.123$51.6552$743.3985$696.1211@0.36521488
366.19748$37.611935$733.8969$702.04285@0.5184314
353.537$20.149378$736.91455$715.04846@0.75693244
364.92206$7.5624204$730.6107$729.70624@0.7922488
362.57925$-11.666859$741.4061$731.705$505.49146$529.09784$579.23987$769.59863@0.8504854$0.36017188
376.98035$-23.94279$725.8612$765.96906471.3952$438.82208$618.93445$774.6636@0.90011144$0.32986417
376.76843$-40.022976$714.16724$786.1027@0.90103394
374.6437$-17.08594$714.814$754.95404@0.8815775
372.02475$-10.878179$715.325$756.5092@0.8837505
368.87762$-43.806034$726.89307$778.40466@0.89804024
367.51672$-49.82408$718.06366$796.6457@0.90914655
374.00424$-55.08759$732.50366$816.12665@0.9570648
378.14682$-55.725914$744.75195$824.7279@0.9599565
382.0511$-41.093185$754.5249$815.3319@0.96225846
380.83618$8.382527$749.27844$856.411@0.9435608
382.7991$-14.403287$753.3348$905.2638@0.9635272
376.334$-20.128674$740.3108$941.751@0.94925326
377.0456$-16.997782$749.6231$950.031@0.8467454
378.829$88.387726$725.65753$953.7132@0.868122
375.53262$40.520473$751.0154$881.506@0.8594681
357.07034$34.92108$753.2985$877.16956@0.7486629
350.51556$83.46499$739.68286$830.54254@0.6062597
351.4528$156.4187$732.3528$909.7818@0.37272877
307.26544$62.424725$768.1469$1015.1292@0.3408556
300.61935$123.762474$761.8703$967.7252@0.59227616
254.61324$102.412285$745.387$983.01196@0.53725326
233.21246$151.78131$760.9718$1096.7191@0.43842456
241.02922$182.31516$762.13043$1060.1252@0.4616959
263.544$168.57495$738.15137$1096.7554@0.680778
233.59416$230.79819$760.94385$1036.8705@0.2773513
285.31808$315.92105$709.09296$949.6746@0.4534776
#
245.56088$303.1468$767.8491$1086.4517@0.47801217
246.76208$336.08548$764.07916$1100.6188@0.69458425
265.66556$377.56055$730.1535$1085.8385@0.7881824
254.10172$419.0236$720.476$1063.4554@0.70943195
251.81155$494.09616$687.29486$1071.1384@0.89123875
220.50087$554.81$688.79517$1072.6113@0.60025
168.60265$557.58417$623.8296$1071.8271@0.8748735
115.09165$579.63416$630.90356$1057.9243@0.51295984
29.977434$667.95874$568.0371$1062.2283@0.5963197
38.136646$707.88025$540.70233$1079.8196@0.37220827
29.542547$726.0793$538.6418$1075.585@0.41682628
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
63.984825$66.596535$352.05838$632.64874@0.49834338
44.79938$46.7953$386.20624$548.5998@0.30707753
#
85.24373$10.779008$525.2124$573.27405@0.30406988
#
204.34169$27.474575$543.2005$554.81494@0.32207876
250.42538$32.82281$559.5471$547.3075@0.28865018
#
313.28253$35.54883$579.0405$574.84454@0.32309017
329.80716$37.155582$606.4173$684.18616@0.46390128
345.80698$53.363323$628.87726$675.63367@0.45435682
363.0034$-14.057465$638.5605$723.1011@0.41996244
#
#
#
#
#
#
#
#
#
#
#
#
#
#
384.37698$9.563534$690.11554$711.4663@0.27977258
380.27292$14.58647$693.42676$705.1061@0.26426542
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
403.96997$-9.979935$670.95294$735.6059@0.5244568
408.46628$-23.259113$671.2747$749.55707@0.5617658
394.26$-11.80707$671.33844$735.1507@0.85027355
387.5677$8.1891985$673.1813$742.30115@0.9430947
392.90247$-15.080719$671.26636$754.6764@0.96524435
391.64728$-19.674849$678.6134$765.15076@0.9801437
396.8808$7.9839973$684.2876$752.0372@0.9934876
403.60977$29.898518$710.4851$763.91736@0.9712429
408.56418$11.29688$702.6172$849.7911@0.92785245
402.2025$-3.9034684$700.6215$902.3142@0.9856604
410.23816$107.463234$694.9222$920.8342@0.9430006
403.28192$90.2347$708.0802$954.1565@0.9781678
403.42932$68.67993$708.7791$987.523@0.94350094
399.6672$217.26146$700.2594$1017.09125@0.7706649
380.74683$185.9889$693.6218$1047.7615@0.82773656
365.34988$206.36516$690.08997$1022.14014@0.55727327
341.24527$247.27664$720.5034$1021.6313@0.49276358
285.4837$324.0171$708.34796$940.87665@0.47041595
279.228$336.57767$690.8206$929.80975@0.27852133
261.26108$324.94202$697.0263$953.787@0.7094115
254.93141$414.221$697.6254$1015.7398@0.7304377
200.77637$390.4971$580.90106$1041.8862@0.4517341
193.70619$500.74353$608.0562$1060.6946@0.594162
166.41922$517.723$616.36957$1056.8934@0.6456167
75.337654$498.58685$556.2629$1087.3438@0.6523461
29.548052$571.1756$528.4487$1072.5781@0.65418494
14.346102$610.69476$453.99527$1045.1758@0.44202363
-2.42152$674.35956$403.55783$1082.5099@0.5173871
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
